checking_account,duration,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,risk,age_group,credit_amount_group,duration_group,credit_per_month,employment_stability,savings_status,credit_history_simple,age_to_credit_ratio,debt_burden,credit_to_duration_ratio,young_high_credit_flag,high_exposure_flag,critical_high_amount_flag,no_checking_high_credit_flag,checking_risk,history_risk,savings_risk,combined_account_risk,duration_history_interaction,amount_checking_interaction
A14,24,A32,A41,3488,A62,A74,3,A92,A101,4,A123,23,A143,A152,1,A173,1,A191,A201,1,<25,Medium-High,13-24,145.33333333333334,4-7 years,moderate,delayed_payments,0.006594036697247707,1162.6666666666667,145.33333333333334,0,0,0,0,0,1,2,3,24,0
A12,18,A32,A43,1113,A61,A73,4,A92,A103,4,A121,26,A143,A152,1,A172,2,A191,A201,1,25-35,Low,13-24,61.833333333333336,1-4 years,little,delayed_payments,0.02336028751123091,278.25,61.833333333333336,0,0,0,0,2,1,3,6,18,2226
A12,26,A32,A41,7966,A61,A72,2,A93,A101,3,A123,30,A143,A152,2,A173,1,A191,A201,1,25-35,High,25-36,306.38461538461536,<1 year,little,delayed_payments,0.0037660055234747677,3983.0,306.38461538461536,0,1,0,0,2,1,3,6,26,15932
A14,15,A34,A46,1532,A62,A73,4,A92,A101,3,A123,31,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,13-24,102.13333333333334,1-4 years,moderate,other_credits,0.020234986945169713,383.0,102.13333333333334,0,0,0,0,0,1,2,3,15,0
A14,4,A34,A43,1503,A61,A74,2,A93,A101,1,A121,42,A143,A152,2,A172,2,A191,A201,1,35-45,Medium-Low,0-12,375.75,4-7 years,little,other_credits,0.027944111776447105,751.5,375.75,0,0,0,0,0,1,3,4,4,0
A11,36,A32,A43,2302,A61,A73,4,A91,A101,4,A123,31,A143,A151,1,A173,1,A191,A201,0,25-35,Medium-Low,25-36,63.94444444444444,1-4 years,little,delayed_payments,0.013466550825369244,575.5,63.94444444444444,0,0,0,0,3,1,3,7,36,6906
A11,6,A32,A40,662,A61,A72,3,A93,A101,4,A121,41,A143,A152,1,A172,2,A192,A201,1,35-45,Low,0-12,110.33333333333333,<1 year,little,delayed_payments,0.061933534743202415,220.66666666666666,110.33333333333333,0,0,0,0,3,1,3,7,6,1986
A12,36,A32,A46,2273,A61,A74,3,A93,A101,1,A123,32,A143,A152,2,A173,2,A191,A201,1,25-35,Medium-Low,25-36,63.138888888888886,4-7 years,little,delayed_payments,0.014078310602727673,757.6666666666666,63.138888888888886,0,0,0,0,2,1,3,6,36,4546
A12,15,A32,A40,2631,A62,A73,2,A92,A101,4,A123,28,A143,A151,2,A173,1,A192,A201,0,25-35,Medium-High,13-24,175.4,1-4 years,moderate,delayed_payments,0.010642341315089319,1315.5,175.4,0,0,0,0,2,1,2,5,15,5262
A14,12,A33,A41,1503,A61,A73,4,A94,A101,4,A121,41,A143,A151,1,A173,1,A191,A201,1,35-45,Medium-Low,0-12,125.25,1-4 years,little,critical_account,0.027278775781769793,375.75,125.25,0,0,0,0,0,2,3,5,24,0
A14,24,A32,A43,1311,A62,A74,4,A94,A101,3,A122,26,A143,A152,1,A173,1,A192,A201,1,25-35,Low,13-24,54.625,4-7 years,moderate,delayed_payments,0.019832189168573607,327.75,54.625,0,0,0,0,0,1,2,3,24,0
A14,24,A32,A43,3105,A65,A72,4,A93,A101,2,A123,25,A143,A152,2,A173,1,A191,A201,1,<25,Medium-High,13-24,129.375,<1 year,unknown,delayed_payments,0.008051529790660225,776.25,129.375,0,0,0,0,0,1,2,3,24,0
A13,21,A34,A46,2319,A61,A72,2,A91,A101,1,A123,33,A143,A151,1,A173,1,A191,A201,0,25-35,Medium-Low,13-24,110.42857142857143,<1 year,little,other_credits,0.014230271668822769,1159.5,110.42857142857143,0,0,0,0,1,1,3,5,21,2319
A11,6,A32,A40,1374,A65,A71,4,A92,A101,3,A122,75,A143,A152,1,A174,1,A192,A201,1,65+,Medium-Low,0-12,229.0,unemployed,unknown,delayed_payments,0.05458515283842795,343.5,229.0,0,0,0,0,3,1,2,6,6,4122
A12,18,A34,A42,3612,A61,A75,3,A92,A101,4,A122,37,A143,A152,1,A173,1,A192,A201,1,35-45,Medium-High,13-24,200.66666666666666,7+ years,little,other_credits,0.010243632336655593,1204.0,200.66666666666666,0,0,0,0,2,1,3,6,18,7224
A11,48,A32,A40,7763,A61,A75,4,A93,A101,4,A124,42,A141,A153,1,A174,1,A191,A201,0,35-45,High,37-48,161.72916666666666,7+ years,little,delayed_payments,0.005410279531109108,1940.75,161.72916666666666,0,1,0,0,3,1,3,7,48,23289
A13,18,A32,A42,3049,A61,A72,1,A92,A101,1,A122,45,A142,A152,1,A172,1,A191,A201,1,35-45,Medium-High,13-24,169.38888888888889,<1 year,little,delayed_payments,0.014758937356510331,3049.0,169.38888888888889,0,0,0,0,1,1,3,5,18,3049
A12,12,A32,A43,1534,A61,A72,1,A94,A101,1,A121,23,A143,A151,1,A173,1,A191,A201,0,<25,Medium-Low,0-12,127.83333333333333,<1 year,little,delayed_payments,0.01499348109517601,1534.0,127.83333333333333,0,0,0,0,2,1,3,6,12,3068
A14,24,A33,A40,2032,A61,A75,4,A93,A101,4,A124,60,A143,A153,2,A173,1,A192,A201,1,55-65,Medium-Low,13-24,84.66666666666667,7+ years,little,critical_account,0.02952755905511811,508.0,84.66666666666667,0,0,0,0,0,2,3,5,48,0
A11,30,A32,A42,6350,A65,A75,4,A93,A101,4,A122,31,A143,A152,1,A173,1,A191,A201,0,25-35,High,25-36,211.66666666666666,7+ years,unknown,delayed_payments,0.004881889763779528,1587.5,211.66666666666666,0,1,0,0,3,1,2,6,30,19050
A13,18,A32,A42,2864,A61,A73,2,A93,A101,1,A121,34,A143,A152,1,A172,2,A191,A201,0,25-35,Medium-High,13-24,159.11111111111111,1-4 years,little,delayed_payments,0.011871508379888268,1432.0,159.11111111111111,0,0,0,0,1,1,3,5,18,2864
A14,12,A34,A40,1255,A61,A75,4,A93,A101,4,A121,61,A143,A152,2,A172,1,A191,A201,1,55-65,Low,0-12,104.58333333333333,7+ years,little,other_credits,0.04860557768924303,313.75,104.58333333333333,0,0,0,0,0,1,3,4,12,0
A11,24,A33,A40,1333,A61,A71,4,A93,A101,2,A121,43,A143,A153,2,A173,2,A191,A201,0,35-45,Low,13-24,55.541666666666664,unemployed,little,critical_account,0.03225806451612903,333.25,55.541666666666664,0,0,0,0,3,2,3,8,48,3999
A14,24,A34,A40,2022,A61,A73,4,A92,A101,4,A123,37,A143,A152,1,A173,1,A192,A201,1,35-45,Medium-Low,13-24,84.25,1-4 years,little,other_credits,0.018298714144411473,505.5,84.25,0,0,0,0,0,1,3,4,24,0
A14,24,A32,A43,1552,A61,A74,3,A93,A101,1,A123,32,A141,A152,1,A173,2,A191,A201,1,25-35,Medium-Low,13-24,64.66666666666667,4-7 years,little,delayed_payments,0.020618556701030927,517.3333333333334,64.66666666666667,0,0,0,0,0,1,3,4,24,0
A11,12,A31,A43,626,A61,A73,4,A92,A101,4,A121,24,A141,A152,1,A172,1,A191,A201,0,<25,Low,0-12,52.166666666666664,1-4 years,little,good_credits,0.038338658146964855,156.5,52.166666666666664,0,0,0,0,3,0,3,6,0,1878
A14,48,A34,A41,8858,A65,A74,2,A93,A101,1,A124,35,A143,A153,2,A173,1,A192,A201,1,25-35,High,37-48,184.54166666666666,4-7 years,unknown,other_credits,0.003951230526078121,4429.0,184.54166666666666,0,1,0,1,0,1,2,3,48,0
A14,12,A34,A45,996,A65,A74,4,A92,A101,4,A121,23,A143,A152,2,A173,1,A191,A201,1,<25,Low,0-12,83.0,4-7 years,unknown,other_credits,0.023092369477911646,249.0,83.0,0,0,0,0,0,1,2,3,12,0
A14,6,A31,A43,1750,A63,A75,2,A93,A101,4,A122,45,A141,A152,1,A172,2,A191,A201,1,35-45,Medium-Low,0-12,291.6666666666667,7+ years,quite rich,good_credits,0.025714285714285714,875.0,291.6666666666667,0,0,0,0,0,0,1,1,0,0
A11,48,A32,A43,6999,A61,A74,1,A94,A103,1,A121,34,A143,A152,2,A173,1,A192,A201,0,25-35,High,37-48,145.8125,4-7 years,little,delayed_payments,0.004857836833833405,6999.0,145.8125,0,1,0,0,3,1,3,7,48,20997
A12,12,A34,A40,1995,A62,A72,4,A93,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,0-12,166.25,<1 year,moderate,other_credits,0.013533834586466165,498.75,166.25,0,0,0,0,2,1,2,5,12,3990
A12,9,A32,A46,1199,A61,A74,4,A92,A101,4,A122,67,A143,A152,2,A174,1,A192,A201,1,65+,Low,0-12,133.22222222222223,4-7 years,little,delayed_payments,0.05587989991659716,299.75,133.22222222222223,0,0,0,0,2,1,3,6,9,2398
A12,12,A32,A43,1331,A61,A72,2,A93,A101,1,A123,22,A142,A152,1,A173,1,A191,A201,0,<25,Low,0-12,110.91666666666667,<1 year,little,delayed_payments,0.01652892561983471,665.5,110.91666666666667,0,0,0,0,2,1,3,6,12,2662
A12,18,A30,A40,2278,A62,A72,3,A92,A101,3,A123,28,A143,A152,2,A173,1,A191,A201,0,25-35,Medium-Low,13-24,126.55555555555556,<1 year,moderate,no_credits,0.012291483757682178,759.3333333333334,126.55555555555556,0,0,0,0,2,0,2,4,0,4556
A14,21,A30,A40,5003,A65,A73,1,A92,A101,4,A122,29,A141,A152,2,A173,1,A192,A201,0,25-35,High,13-24,238.23809523809524,1-4 years,unknown,no_credits,0.005796522086747951,5003.0,238.23809523809524,1,0,0,1,0,0,2,2,0,0
A11,24,A31,A42,3552,A61,A74,3,A93,A101,4,A123,27,A141,A152,1,A173,1,A191,A201,0,25-35,Medium-High,13-24,148.0,4-7 years,little,good_credits,0.007601351351351352,1184.0,148.0,0,0,0,0,3,0,3,6,0,10656
A12,18,A34,A42,1928,A61,A72,2,A93,A101,2,A121,31,A143,A152,2,A172,1,A191,A201,0,25-35,Medium-Low,13-24,107.11111111111111,<1 year,little,other_credits,0.016078838174273857,964.0,107.11111111111111,0,0,0,0,2,1,3,6,18,3856
A11,24,A32,A41,2964,A65,A75,4,A93,A101,4,A124,49,A141,A153,1,A173,2,A192,A201,1,45-55,Medium-High,13-24,123.5,7+ years,unknown,delayed_payments,0.016531713900134953,741.0,123.5,0,0,0,0,3,1,2,6,24,8892
A11,24,A31,A43,1546,A61,A74,4,A93,A103,4,A123,24,A141,A151,1,A172,1,A191,A201,0,<25,Medium-Low,13-24,64.41666666666667,4-7 years,little,good_credits,0.015523932729624839,386.5,64.41666666666667,0,0,0,0,3,0,3,6,0,4638
A13,6,A33,A43,683,A61,A72,2,A92,A101,1,A122,29,A141,A152,1,A173,1,A191,A201,1,25-35,Low,0-12,113.83333333333333,<1 year,little,critical_account,0.0424597364568082,341.5,113.83333333333333,0,0,0,0,1,2,3,6,12,683
A12,36,A32,A40,12389,A65,A73,1,A93,A101,4,A124,37,A143,A153,1,A173,1,A192,A201,0,35-45,High,25-36,344.1388888888889,1-4 years,unknown,delayed_payments,0.0029865203002663655,12389.0,344.1388888888889,0,1,0,0,2,1,2,5,36,24778
A12,24,A33,A49,4712,A65,A73,4,A93,A101,2,A122,37,A141,A152,2,A174,1,A192,A201,1,35-45,High,13-24,196.33333333333334,1-4 years,unknown,critical_account,0.007852292020373514,1178.0,196.33333333333334,0,0,1,0,2,2,2,6,48,9424
A12,24,A33,A43,1553,A62,A74,3,A92,A101,2,A122,23,A143,A151,2,A173,1,A192,A201,1,<25,Medium-Low,13-24,64.70833333333333,4-7 years,moderate,critical_account,0.014810045074050225,517.6666666666666,64.70833333333333,0,0,0,0,2,2,2,6,48,3106
A11,12,A32,A40,1372,A61,A74,2,A91,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,0,35-45,Medium-Low,0-12,114.33333333333333,4-7 years,little,delayed_payments,0.026239067055393587,686.0,114.33333333333333,0,0,0,0,3,1,3,7,12,4116
A14,24,A34,A43,2578,A64,A75,2,A93,A101,2,A123,34,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-High,13-24,107.41666666666667,7+ years,rich,other_credits,0.013188518231186967,1289.0,107.41666666666667,0,0,0,0,0,1,0,1,24,0
A12,48,A32,A43,3979,A65,A74,4,A93,A101,1,A123,41,A143,A152,2,A173,2,A192,A201,1,35-45,High,37-48,82.89583333333333,4-7 years,unknown,delayed_payments,0.010304096506659964,994.75,82.89583333333333,0,1,0,0,2,1,2,5,48,7958
A11,48,A32,A43,6758,A61,A73,3,A92,A101,2,A123,31,A143,A152,1,A173,1,A192,A201,0,25-35,High,37-48,140.79166666666666,1-4 years,little,delayed_payments,0.0045871559633027525,2252.6666666666665,140.79166666666666,0,1,0,0,3,1,3,7,48,20274
A11,24,A32,A42,3234,A61,A72,4,A92,A101,4,A121,23,A143,A151,1,A172,1,A192,A201,0,<25,Medium-High,13-24,134.75,<1 year,little,delayed_payments,0.007111935683364255,808.5,134.75,0,0,0,0,3,1,3,7,24,9702
A14,30,A34,A43,5954,A61,A74,3,A93,A102,2,A123,38,A143,A152,1,A173,1,A191,A201,1,35-45,High,25-36,198.46666666666667,4-7 years,little,other_credits,0.006382264024185421,1984.6666666666667,198.46666666666667,0,1,0,1,0,1,3,4,30,0
A14,24,A32,A41,5433,A65,A71,2,A92,A101,4,A122,26,A143,A151,1,A174,1,A192,A201,1,25-35,High,13-24,226.375,unemployed,unknown,delayed_payments,0.004785569666850727,2716.5,226.375,1,0,0,1,0,1,2,3,24,0
A11,15,A32,A49,806,A61,A73,4,A92,A101,4,A122,22,A143,A152,1,A172,1,A191,A201,1,<25,Low,13-24,53.733333333333334,1-4 years,little,delayed_payments,0.02729528535980149,201.5,53.733333333333334,0,0,0,0,3,1,3,7,15,2418
A12,9,A32,A43,1082,A61,A75,4,A93,A101,4,A123,27,A143,A152,2,A172,1,A191,A201,1,25-35,Low,0-12,120.22222222222223,7+ years,little,delayed_payments,0.024953789279112754,270.5,120.22222222222223,0,0,0,0,2,1,3,6,9,2164
A14,15,A34,A42,2788,A61,A74,2,A92,A102,3,A123,24,A141,A152,2,A173,1,A191,A201,1,<25,Medium-High,13-24,185.86666666666667,4-7 years,little,other_credits,0.00860832137733142,1394.0,185.86666666666667,0,0,0,0,0,1,3,4,15,0
A12,12,A32,A43,2930,A61,A74,2,A92,A101,1,A121,27,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-High,0-12,244.16666666666666,4-7 years,little,delayed_payments,0.009215017064846417,1465.0,244.16666666666666,0,0,0,0,2,1,3,6,12,5860
A14,24,A34,A46,1927,A65,A73,3,A92,A101,2,A123,33,A143,A152,2,A173,1,A192,A201,1,25-35,Medium-Low,13-24,80.29166666666667,1-4 years,unknown,other_credits,0.017125064867669952,642.3333333333334,80.29166666666667,0,0,0,0,0,1,2,3,24,0
A12,36,A34,A40,2820,A61,A72,4,A91,A101,4,A123,27,A143,A152,2,A173,1,A191,A201,0,25-35,Medium-High,25-36,78.33333333333333,<1 year,little,other_credits,0.009574468085106383,705.0,78.33333333333333,0,0,0,0,2,1,3,6,36,5640
A14,24,A32,A48,937,A61,A72,4,A94,A101,3,A123,27,A143,A152,2,A172,1,A191,A201,1,25-35,Low,13-24,39.041666666666664,<1 year,little,delayed_payments,0.0288153681963714,234.25,39.041666666666664,0,0,0,0,0,1,3,4,24,0
A12,18,A34,A40,1056,A61,A75,3,A93,A103,3,A121,30,A141,A152,2,A173,1,A191,A201,0,25-35,Low,13-24,58.666666666666664,7+ years,little,other_credits,0.028409090909090908,352.0,58.666666666666664,0,0,0,0,2,1,3,6,18,2112
A12,12,A34,A40,3124,A61,A72,1,A93,A101,3,A121,49,A141,A152,2,A172,2,A191,A201,1,45-55,Medium-High,0-12,260.3333333333333,<1 year,little,other_credits,0.015685019206145966,3124.0,260.3333333333333,0,0,0,0,2,1,3,6,12,6248
A14,9,A32,A42,1388,A61,A73,4,A92,A101,2,A121,26,A143,A151,1,A173,1,A191,A201,1,25-35,Medium-Low,0-12,154.22222222222223,1-4 years,little,delayed_payments,0.018731988472622477,347.0,154.22222222222223,0,0,0,0,0,1,3,4,9,0
A12,36,A32,A45,2384,A61,A72,4,A93,A101,1,A124,33,A143,A151,1,A172,1,A191,A201,0,25-35,Medium-High,25-36,66.22222222222223,<1 year,little,delayed_payments,0.013842281879194632,596.0,66.22222222222223,0,0,0,0,2,1,3,6,36,4768
A14,12,A32,A40,2133,A65,A75,4,A92,A101,4,A124,52,A143,A153,1,A174,1,A192,A201,1,45-55,Medium-Low,0-12,177.75,7+ years,unknown,delayed_payments,0.02437880918893577,533.25,177.75,0,0,0,0,0,1,2,3,12,0
A11,18,A32,A42,2039,A61,A73,1,A92,A101,4,A121,20,A141,A151,1,A173,1,A191,A201,0,<25,Medium-Low,13-24,113.27777777777777,1-4 years,little,delayed_payments,0.00980872976949485,2039.0,113.27777777777777,0,0,0,0,3,1,3,7,18,6117
A11,9,A34,A40,2799,A61,A73,2,A93,A101,2,A121,36,A143,A151,2,A173,2,A191,A201,1,35-45,Medium-High,0-12,311.0,1-4 years,little,other_credits,0.012861736334405145,1399.5,311.0,0,0,0,0,3,1,3,7,9,8397
A11,12,A32,A42,1289,A61,A73,4,A93,A103,1,A122,21,A143,A152,1,A172,1,A191,A201,1,<25,Low,0-12,107.41666666666667,1-4 years,little,delayed_payments,0.016291698991466253,322.25,107.41666666666667,0,0,0,0,3,1,3,7,12,3867
A11,18,A32,A44,1217,A61,A73,4,A94,A101,3,A121,47,A143,A152,1,A172,1,A192,A201,0,45-55,Low,13-24,67.61111111111111,1-4 years,little,delayed_payments,0.038619556285949055,304.25,67.61111111111111,0,0,0,0,3,1,3,7,18,3651
A11,12,A34,A42,2246,A61,A75,3,A93,A101,3,A122,60,A143,A152,2,A173,1,A191,A201,0,55-65,Medium-Low,0-12,187.16666666666666,7+ years,little,other_credits,0.026714158504007122,748.6666666666666,187.16666666666666,0,0,0,0,3,1,3,7,12,6738
A11,12,A34,A43,385,A61,A74,4,A92,A101,3,A121,58,A143,A152,4,A172,1,A192,A201,1,55-65,Low,0-12,32.083333333333336,4-7 years,little,other_credits,0.15064935064935064,96.25,32.083333333333336,0,0,0,0,3,1,3,7,12,1155
A12,24,A33,A40,1965,A65,A73,4,A92,A101,4,A123,42,A143,A151,2,A173,1,A192,A201,1,35-45,Medium-Low,13-24,81.875,1-4 years,unknown,critical_account,0.021374045801526718,491.25,81.875,0,0,0,0,2,2,2,6,48,3930
A14,21,A32,A49,1572,A64,A75,4,A92,A101,4,A121,36,A141,A152,1,A172,1,A191,A201,1,35-45,Medium-Low,13-24,74.85714285714286,7+ years,rich,delayed_payments,0.022900763358778626,393.0,74.85714285714286,0,0,0,0,0,1,0,1,21,0
A12,24,A32,A40,2718,A61,A73,3,A92,A101,4,A122,20,A143,A151,1,A172,1,A192,A201,0,<25,Medium-High,13-24,113.25,1-4 years,little,delayed_payments,0.007358351729212656,906.0,113.25,0,0,0,0,2,1,3,6,24,5436
A11,24,A31,A410,1358,A65,A75,4,A93,A101,3,A123,40,A142,A152,1,A174,1,A192,A201,0,35-45,Low,13-24,56.583333333333336,7+ years,unknown,good_credits,0.029455081001472753,339.5,56.583333333333336,0,0,0,0,3,0,2,5,0,4074
A12,6,A31,A40,931,A62,A72,1,A92,A101,1,A122,32,A142,A152,1,A172,1,A191,A201,0,25-35,Low,0-12,155.16666666666666,<1 year,moderate,good_credits,0.034371643394199784,931.0,155.16666666666666,0,0,0,0,2,0,2,4,0,1862
A11,24,A32,A40,1442,A61,A74,4,A92,A101,4,A123,23,A143,A151,2,A173,1,A191,A201,0,<25,Medium-Low,13-24,60.083333333333336,4-7 years,little,delayed_payments,0.0159500693481276,360.5,60.083333333333336,0,0,0,0,3,1,3,7,24,4326
A12,24,A30,A49,4241,A61,A73,1,A93,A101,4,A121,36,A143,A152,3,A172,1,A192,A201,0,35-45,High,13-24,176.70833333333334,1-4 years,little,no_credits,0.008488564017920301,4241.0,176.70833333333334,0,0,0,0,2,0,3,5,0,8482
A14,18,A34,A40,2775,A61,A74,2,A93,A101,2,A122,31,A141,A152,2,A173,1,A191,A201,0,25-35,Medium-High,13-24,154.16666666666666,4-7 years,little,other_credits,0.011171171171171172,1387.5,154.16666666666666,0,0,0,0,0,1,3,4,18,0
A14,24,A33,A49,3863,A61,A73,1,A93,A101,2,A124,32,A143,A153,1,A173,1,A191,A201,1,25-35,Medium-High,13-24,160.95833333333334,1-4 years,little,critical_account,0.008283717318146519,3863.0,160.95833333333334,0,0,1,0,0,2,3,5,48,0
A12,7,A32,A43,2329,A61,A72,1,A92,A103,1,A121,45,A143,A152,1,A173,1,A191,A201,1,35-45,Medium-High,0-12,332.7142857142857,<1 year,little,delayed_payments,0.019321597252039503,2329.0,332.7142857142857,0,0,0,0,2,1,3,6,7,4658
A12,9,A32,A42,918,A61,A73,4,A92,A101,1,A122,30,A143,A152,1,A173,1,A191,A201,0,25-35,Low,0-12,102.0,1-4 years,little,delayed_payments,0.032679738562091505,229.5,102.0,0,0,0,0,2,1,3,6,9,1836
A12,24,A31,A46,1837,A61,A74,4,A92,A101,4,A124,34,A141,A153,1,A172,1,A191,A201,0,25-35,Medium-Low,13-24,76.54166666666667,4-7 years,little,good_credits,0.018508437670114317,459.25,76.54166666666667,0,0,0,0,2,0,3,5,0,3674
A14,36,A32,A42,3349,A61,A73,4,A92,A101,2,A123,28,A143,A152,1,A174,1,A192,A201,0,25-35,Medium-High,25-36,93.02777777777777,1-4 years,little,delayed_payments,0.008360704687966557,837.25,93.02777777777777,0,0,0,0,0,1,3,4,36,0
A13,10,A32,A42,1275,A61,A72,4,A92,A101,2,A122,23,A143,A152,1,A173,1,A191,A201,1,<25,Low,0-12,127.5,<1 year,little,delayed_payments,0.01803921568627451,318.75,127.5,0,0,0,0,1,1,3,5,10,1275
A11,24,A31,A42,2828,A63,A73,4,A93,A101,4,A121,22,A142,A152,1,A173,1,A192,A201,1,<25,Medium-High,13-24,117.83333333333333,1-4 years,quite rich,good_credits,0.007779349363507779,707.0,117.83333333333333,0,0,0,0,3,0,1,4,0,8484
A14,24,A34,A49,4526,A61,A73,3,A93,A101,2,A121,74,A143,A152,1,A174,1,A192,A201,1,65+,High,13-24,188.58333333333334,1-4 years,little,other_credits,0.016349977905435263,1508.6666666666667,188.58333333333334,0,0,0,1,0,1,3,4,24,0
A12,36,A32,A43,2671,A62,A73,4,A92,A102,4,A124,50,A143,A153,1,A173,1,A191,A201,0,45-55,Medium-High,25-36,74.19444444444444,1-4 years,moderate,delayed_payments,0.018719580681392737,667.75,74.19444444444444,0,0,0,0,2,1,2,5,36,5342
A14,18,A32,A43,2051,A61,A72,4,A93,A101,1,A121,33,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,13-24,113.94444444444444,<1 year,little,delayed_payments,0.016089712335446125,512.75,113.94444444444444,0,0,0,0,0,1,3,4,18,0
A14,15,A32,A41,1300,A65,A75,4,A93,A101,4,A124,45,A141,A153,1,A173,2,A191,A201,1,35-45,Low,13-24,86.66666666666667,7+ years,unknown,delayed_payments,0.03461538461538462,325.0,86.66666666666667,0,0,0,0,0,1,2,3,15,0
A11,12,A32,A44,741,A62,A71,4,A92,A101,3,A122,22,A143,A152,1,A173,1,A191,A201,0,<25,Low,0-12,61.75,unemployed,moderate,delayed_payments,0.029689608636977057,185.25,61.75,0,0,0,0,3,1,2,6,12,2223
A13,10,A32,A40,1240,A62,A75,1,A92,A101,4,A124,48,A143,A153,1,A172,2,A191,A201,0,45-55,Low,0-12,124.0,7+ years,moderate,delayed_payments,0.03870967741935484,1240.0,124.0,0,0,0,0,1,1,2,4,10,1240
A11,21,A32,A43,3357,A64,A72,4,A92,A101,2,A123,29,A141,A152,1,A173,1,A191,A201,1,25-35,Medium-High,13-24,159.85714285714286,<1 year,rich,delayed_payments,0.008638665475126601,839.25,159.85714285714286,0,0,0,0,3,1,0,4,21,10071
A11,24,A31,A41,3632,A61,A73,1,A92,A103,4,A123,22,A141,A151,1,A173,1,A191,A202,1,<25,Medium-High,13-24,151.33333333333334,1-4 years,little,good_credits,0.006057268722466961,3632.0,151.33333333333334,0,0,0,0,3,0,3,6,0,10896
A14,18,A33,A42,1808,A61,A74,4,A92,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,0,<25,Medium-Low,13-24,100.44444444444444,4-7 years,little,critical_account,0.012168141592920354,452.0,100.44444444444444,0,0,0,0,0,2,3,5,36,0
A12,48,A30,A49,12204,A65,A73,2,A93,A101,2,A123,48,A141,A152,1,A174,1,A192,A201,1,45-55,High,37-48,254.25,1-4 years,unknown,no_credits,0.003933136676499509,6102.0,254.25,0,1,0,0,2,0,2,4,0,24408
A12,60,A33,A43,9157,A65,A73,2,A93,A101,2,A124,27,A143,A153,1,A174,1,A191,A201,1,25-35,High,48+,152.61666666666667,1-4 years,unknown,critical_account,0.0029485639401550727,4578.5,152.61666666666667,1,1,1,0,2,2,2,6,120,18314
A11,6,A34,A40,3676,A61,A73,1,A93,A101,3,A121,37,A143,A151,3,A173,2,A191,A201,1,35-45,Medium-High,0-12,612.6666666666666,1-4 years,little,other_credits,0.010065288356909684,3676.0,612.6666666666666,0,0,0,0,3,1,3,7,6,11028
A12,30,A32,A42,3441,A62,A73,2,A92,A102,4,A123,21,A143,A151,1,A173,1,A191,A201,0,<25,Medium-High,25-36,114.7,1-4 years,moderate,delayed_payments,0.006102877070619006,1720.5,114.7,0,0,0,0,2,1,2,5,30,6882
A14,12,A32,A40,640,A61,A73,4,A91,A101,2,A121,49,A143,A152,1,A172,1,A191,A201,1,45-55,Low,0-12,53.333333333333336,1-4 years,little,delayed_payments,0.0765625,160.0,53.333333333333336,0,0,0,0,0,1,3,4,12,0
A12,21,A34,A49,3652,A61,A74,2,A93,A101,3,A122,27,A143,A152,2,A173,1,A191,A201,1,25-35,Medium-High,13-24,173.9047619047619,4-7 years,little,other_credits,0.007393209200438116,1826.0,173.9047619047619,0,0,0,0,2,1,3,6,21,7304
A14,18,A34,A40,1530,A61,A73,3,A93,A101,2,A122,32,A141,A152,2,A173,1,A191,A201,0,25-35,Medium-Low,13-24,85.0,1-4 years,little,other_credits,0.02091503267973856,510.0,85.0,0,0,0,0,0,1,3,4,18,0
A14,48,A32,A49,3914,A65,A73,4,A91,A101,2,A121,38,A141,A152,1,A173,1,A191,A201,0,35-45,Medium-High,37-48,81.54166666666667,1-4 years,unknown,delayed_payments,0.009708737864077669,978.5,81.54166666666667,0,0,0,0,0,1,2,3,48,0
A11,12,A32,A42,1858,A61,A72,4,A92,A101,1,A123,22,A143,A151,1,A173,1,A191,A201,1,<25,Medium-Low,0-12,154.83333333333334,<1 year,little,delayed_payments,0.011840688912809472,464.5,154.83333333333334,0,0,0,0,3,1,3,7,12,5574
A11,18,A32,A43,2600,A61,A73,4,A93,A101,4,A124,65,A143,A153,2,A173,1,A191,A201,0,55-65,Medium-High,13-24,144.44444444444446,1-4 years,little,delayed_payments,0.025,650.0,144.44444444444446,0,0,0,0,3,1,3,7,18,7800
A14,15,A32,A43,1979,A65,A75,4,A93,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,13-24,131.93333333333334,7+ years,unknown,delayed_payments,0.017685699848408287,494.75,131.93333333333334,0,0,0,0,0,1,2,3,15,0
A13,6,A32,A42,2116,A61,A73,2,A93,A101,2,A121,41,A143,A152,1,A173,1,A192,A201,1,35-45,Medium-Low,0-12,352.6666666666667,1-4 years,little,delayed_payments,0.019376181474480152,1058.0,352.6666666666667,0,0,0,0,1,1,3,5,6,2116
